"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"17576",2016-08-15 11:44:00,7,0.17,8.39,752,211,0.021,0.113,1653,820,FALSE
"17577",2016-08-15 11:45:00,7,0.17,8.38,752,211,0.021,0.113,1622,821,FALSE
"17578",2016-08-15 11:46:00,7,0.17,8.39,751,211,0.023,0.113,1673,824,FALSE
"17579",2016-08-15 11:47:00,7,0.17,8.39,752,211,0.021,0.114,1636,821,FALSE
"17580",2016-08-15 11:48:00,7,0.17,8.38,752,211,0.021,0.113,1659,821,FALSE
"17581",2016-08-15 11:49:00,7,0.17,8.38,752,211,0.021,0.113,1640,826,FALSE
"17582",2016-08-15 11:50:00,7,0.17,8.38,751,211,0.021,0.113,1651,824,FALSE
"17583",2016-08-15 11:51:00,7,0.17,8.38,751,211,0.021,0.114,1667,821,FALSE
"17584",2016-08-15 11:52:00,7,0.17,8.38,753,211,0.021,0.114,1667,826,FALSE
"17585",2016-08-15 11:53:00,7,0.17,8.38,752,211,0.021,0.114,1694,827,FALSE
"17586",2016-08-15 11:54:00,7,0.17,8.37,752,211,0.021,0.114,1696,822,FALSE
"17587",2016-08-15 11:55:00,7,0.17,8.37,752,211,0.021,0.114,1666,824,FALSE
"17588",2016-08-15 11:56:00,7,0.17,8.37,752,211,0.021,0.114,1680,826,FALSE
"17589",2016-08-15 11:57:00,7,0.17,8.37,753,211,0.021,0.114,1649,822,FALSE
"17590",2016-08-15 11:58:00,7,0.17,8.37,752,211,0.021,0.114,1673,815,FALSE
"17591",2016-08-15 11:59:00,7,0.17,8.36,753,211,0.021,0.114,1636,826,FALSE
"17592",2016-08-15 12:00:00,7,0.17,8.36,753,211,0.022,0.114,1666,824,FALSE
"17593",2016-08-15 12:01:00,7,0.17,8.36,752,211,0.021,0.114,1715,821,FALSE
"17594",2016-08-15 12:02:00,7,0.17,8.36,753,211,0.021,0.116,1668,821,FALSE
"17595",2016-08-15 12:03:00,7,0.17,8.36,752,211,0.021,0.114,1674,829,FALSE
"17596",2016-08-15 12:04:00,7,0.17,8.36,753,211,0.021,0.114,1668,821,FALSE
"17597",2016-08-15 12:05:00,7,0.17,8.35,753,211,0.021,0.114,1655,822,FALSE
"17598",2016-08-15 12:06:00,7,0.17,8.35,753,211,0.021,0.114,1671,827,FALSE
"17599",2016-08-15 12:07:00,7,0.17,8.35,753,211,0.022,0.114,1666,820,FALSE
"17600",2016-08-15 12:08:00,7,0.17,8.35,753,211,0.022,0.114,1696,827,FALSE
"17601",2016-08-15 12:09:00,7,0.18,8.35,753,211,0.022,0.116,1682,828,FALSE
"17602",2016-08-15 12:10:00,7,0.18,8.35,753,211,0.021,0.114,1686,821,FALSE
"17603",2016-08-15 12:11:00,7,0.17,8.35,752,211,0.021,0.114,1702,820,FALSE
"17604",2016-08-15 12:12:00,7,0.17,8.35,753,211,0.021,0.114,1686,822,FALSE
"17605",2016-08-15 12:13:00,7,0.17,8.34,753,211,0.021,0.116,1702,814,FALSE
"17606",2016-08-15 12:14:00,7,0.17,8.35,753,211,0.021,0.116,1674,809,FALSE
"17607",2016-08-15 12:15:00,7,0.17,8.34,752,211,0.021,0.114,1648,818,FALSE
"17608",2016-08-15 12:16:00,7,0.17,8.34,753,211,0.021,0.116,1718,822,FALSE
"17609",2016-08-15 12:17:00,7,0.17,8.34,754,211,0.022,0.116,1634,822,FALSE
"17610",2016-08-15 12:18:00,7,0.17,8.34,753,211,0.021,0.116,1643,818,FALSE
"17611",2016-08-15 12:19:00,7,0.17,8.34,753,211,0.021,0.114,1662,814,FALSE
"17612",2016-08-15 12:20:00,7,0.17,8.34,753,211,0.021,0.116,1672,810,FALSE
"17613",2016-08-15 12:21:00,7,0.17,8.34,753,211,0.022,0.114,1656,815,FALSE
"17614",2016-08-15 12:22:00,7,0.17,8.34,754,211,0.021,0.116,1665,818,FALSE
"17615",2016-08-15 12:23:00,7,0.17,8.34,753,211,0.022,0.116,1671,815,FALSE
"17616",2016-08-15 12:24:00,7,0.17,8.34,753,211,0.022,0.114,1640,817,FALSE
"17617",2016-08-15 12:25:00,7,0.17,8.33,753,211,0.021,0.114,1667,817,FALSE
"17618",2016-08-15 12:26:00,7,0.17,8.34,753,211,0.023,0.114,1665,812,FALSE
"17619",2016-08-15 12:27:00,7,0.17,8.34,752,211,0.021,0.116,1689,812,FALSE
"17620",2016-08-15 12:28:00,7,0.17,8.34,753,211,0.021,0.116,1564,814,FALSE
"17621",2016-08-15 12:29:00,7,0.17,8.33,753,211,0.021,0.114,1625,811,FALSE
"17622",2016-08-15 12:30:00,7,0.17,8.34,753,211,0.02,0.114,1614,818,FALSE
"17623",2016-08-15 12:31:00,7,0.17,8.34,752,211,0.021,0.114,1578,815,FALSE
"17624",2016-08-15 12:32:00,7,0.17,8.34,753,211,0.021,0.116,1592,818,FALSE
"17625",2016-08-15 12:33:00,7,0.17,8.33,753,211,0.021,0.114,1603,815,FALSE
"17626",2016-08-15 12:34:00,7,0.17,8.34,752,207,0.021,0.114,1584,815,FALSE
"17627",2016-08-15 12:35:00,7,0.17,8.33,753,211,0.021,0.114,1576,814,FALSE
"17628",2016-08-15 12:36:00,7,0.17,8.33,754,211,0.021,0.114,1614,812,FALSE
"17629",2016-08-15 12:37:00,7,0.17,8.34,752,211,0.021,0.114,1592,814,FALSE
"17630",2016-08-15 12:38:00,7,0.17,8.34,753,211,0.021,0.116,1586,815,FALSE
"17631",2016-08-15 12:39:00,7,0.17,8.33,753,211,0.022,0.116,1582,817,FALSE
"17632",2016-08-15 12:40:00,6.9,0.18,8.33,753,207,0.021,0.114,1607,814,FALSE
"17633",2016-08-15 12:41:00,7,0.17,8.33,753,211,0.02,0.116,1631,811,FALSE
"17634",2016-08-15 12:42:00,6.9,0.18,8.33,753,207,0.021,0.116,1633,818,FALSE
"17635",2016-08-15 12:43:00,6.9,0.18,8.33,754,211,0.02,0.116,1630,814,FALSE
"17636",2016-08-15 12:44:00,6.9,0.17,8.33,753,207,0.021,0.116,1593,811,FALSE
"17637",2016-08-15 12:45:00,6.9,0.17,8.33,753,207,0.021,0.114,1601,812,FALSE
"17638",2016-08-15 12:46:00,6.9,0.17,8.33,754,211,0.021,0.114,1609,815,FALSE
"17639",2016-08-15 12:47:00,7,0.17,8.33,753,211,0.021,0.113,1601,812,FALSE
"17640",2016-08-15 12:48:00,6.9,0.17,8.33,753,207,0.021,0.116,1608,810,FALSE
"17641",2016-08-15 12:49:00,6.9,0.17,8.33,753,211,0.021,0.116,1590,810,FALSE
"17642",2016-08-15 12:50:00,6.9,0.17,8.33,754,207,0.021,0.116,1597,812,FALSE
"17643",2016-08-15 12:51:00,7,0.17,8.33,752,207,0.021,0.116,1582,810,FALSE
"17644",2016-08-15 12:52:00,7,0.17,8.33,754,207,0.023,0.116,1615,814,FALSE
"17645",2016-08-15 12:53:00,6.9,0.17,8.33,754,207,0.021,0.114,1581,812,FALSE
"17646",2016-08-15 12:54:00,6.9,0.17,8.33,753,211,0.021,0.116,1616,811,FALSE
"17647",2016-08-15 12:55:00,6.9,0.17,8.33,754,207,0.024,0.116,1636,810,FALSE
"17648",2016-08-15 12:56:00,6.9,0.17,8.33,754,211,0.021,0.114,1593,812,FALSE
"17649",2016-08-15 12:57:00,6.9,0.17,8.32,754,211,0.021,0.116,1601,812,FALSE
"17650",2016-08-15 12:58:00,6.9,0.17,8.32,754,207,0.022,0.114,1596,811,FALSE
"17651",2016-08-15 12:59:00,6.9,0.17,8.32,752,207,0.021,0.114,1645,812,FALSE
"17652",2016-08-15 13:00:00,6.9,0.17,8.32,753,207,0.021,0.114,1636,812,FALSE
"17653",2016-08-15 13:01:00,6.9,0.17,8.32,753,207,0.02,0.114,1703,814,FALSE
"17654",2016-08-15 13:02:00,7,0.17,8.32,753,211,0.021,0.114,1690,817,FALSE
"17655",2016-08-15 13:03:00,6.9,0.17,8.32,754,211,0.02,0.114,1634,814,FALSE
"17656",2016-08-15 13:04:00,6.9,0.17,8.32,754,211,0.02,0.114,1717,810,FALSE
"17657",2016-08-15 13:05:00,7,0.17,8.32,754,211,0.021,0.114,1701,812,FALSE
"17658",2016-08-15 13:06:00,6.9,0.17,8.32,753,211,0.021,0.114,1638,817,FALSE
"17659",2016-08-15 13:07:00,6.9,0.17,8.32,753,211,0.021,0.114,1645,820,FALSE
"17660",2016-08-15 13:08:00,6.9,0.17,8.32,754,210,0.02,0.114,1619,817,FALSE
"17661",2016-08-15 13:09:00,6.9,0.17,8.32,753,211,0.02,0.114,1665,828,FALSE
"17662",2016-08-15 13:10:00,6.9,0.17,8.32,753,207,0.02,0.114,1665,826,FALSE
"17663",2016-08-15 13:11:00,6.9,0.17,8.31,753,211,0.02,0.114,1621,832,FALSE
"17664",2016-08-15 13:12:00,6.9,0.17,8.31,753,211,0.02,0.114,1603,826,FALSE
"17665",2016-08-15 13:13:00,7,0.17,8.31,753,207,0.021,0.114,1674,821,FALSE
"17666",2016-08-15 13:14:00,6.9,0.17,8.31,752,211,0.022,0.114,1590,827,FALSE
"17667",2016-08-15 13:15:00,7,0.17,8.31,753,211,0.021,0.114,1659,814,FALSE
"17668",2016-08-15 13:16:00,6.9,0.17,8.31,753,211,0.021,0.116,1599,811,FALSE
"17669",2016-08-15 13:17:00,6.9,0.17,8.31,753,211,0.021,0.114,1636,820,FALSE
"17670",2016-08-15 13:18:00,6.9,0.17,8.31,754,211,0.022,0.114,1645,812,FALSE
"17671",2016-08-15 13:19:00,6.9,0.17,8.31,753,211,0.021,0.114,1627,812,FALSE
"17672",2016-08-15 13:20:00,7,0.17,8.31,753,211,0.021,0.116,1644,811,FALSE
"17673",2016-08-15 13:21:00,6.9,0.18,8.31,753,211,0.021,0.116,1631,815,FALSE
"17674",2016-08-15 13:22:00,6.9,0.17,8.31,753,211,0.021,0.114,1637,822,FALSE
"17675",2016-08-15 13:23:00,6.9,0.17,8.31,754,211,0.02,0.114,1619,820,FALSE
"17676",2016-08-15 13:24:00,6.9,0.17,8.3,752,211,0.021,0.114,1626,818,FALSE
"17677",2016-08-15 13:25:00,6.9,0.17,8.3,753,211,0.02,0.114,1603,821,FALSE
"17678",2016-08-15 13:26:00,6.9,0.17,8.3,754,211,0.02,0.114,1665,812,FALSE
"17679",2016-08-15 13:27:00,6.9,0.17,8.3,753,211,0.02,0.116,1616,809,FALSE
"17680",2016-08-15 13:28:00,7,0.17,8.3,754,211,0.021,0.116,1627,818,FALSE
"17681",2016-08-15 13:29:00,7,0.17,8.3,753,211,0.02,0.114,1642,812,FALSE
"17682",2016-08-15 13:30:00,7,0.17,8.3,753,211,0.02,0.114,1616,805,FALSE
"17683",2016-08-15 13:31:00,7,0.17,8.3,753,211,0.021,0.114,1642,810,FALSE
"17684",2016-08-15 13:32:00,7,0.17,8.3,754,211,0.021,0.114,1628,812,FALSE
"17685",2016-08-15 13:33:00,7,0.17,8.3,754,211,0.021,0.114,1550,814,FALSE
"17686",2016-08-15 13:34:00,7,0.17,8.3,753,211,0.022,0.114,1640,817,FALSE
"17687",2016-08-15 13:35:00,7,0.17,8.3,753,211,0.02,0.114,1650,812,FALSE
"17688",2016-08-15 13:36:00,7,0.17,8.3,754,211,0.02,0.114,1613,811,FALSE
"17689",2016-08-15 13:37:00,7,0.17,8.3,754,211,0.02,0.114,1603,809,FALSE
"17690",2016-08-15 13:38:00,7,0.17,8.3,754,211,0.02,0.114,1634,812,FALSE
"17691",2016-08-15 13:39:00,7,0.17,8.3,753,211,0.022,0.114,1640,812,FALSE
"17692",2016-08-15 13:40:00,7,0.17,8.3,754,211,0.023,0.114,1703,810,FALSE
"17693",2016-08-15 13:41:00,7,0.17,8.3,754,211,0.021,0.114,1642,815,FALSE
"17694",2016-08-15 13:42:00,7,0.17,8.3,753,211,0.021,0.114,1637,814,FALSE
"17695",2016-08-15 13:43:00,7,0.17,8.29,753,211,0.02,0.114,1626,815,FALSE
"17696",2016-08-15 13:44:00,7,0.16,8.3,753,211,0.021,0.114,1640,812,FALSE
"17697",2016-08-15 13:45:00,6.9,0.17,8.3,753,211,0.021,0.114,1656,815,FALSE
"17698",2016-08-15 13:46:00,7,0.17,8.3,754,211,0.02,0.114,1638,815,FALSE
"17699",2016-08-15 13:47:00,7,0.16,8.3,754,211,0.021,0.116,1613,811,FALSE
"17700",2016-08-15 13:48:00,7,0.16,8.3,753,211,0.021,0.114,1637,817,FALSE
"17701",2016-08-15 13:49:00,7,0.16,8.29,753,211,0.021,0.114,1625,818,FALSE
"17702",2016-08-15 13:50:00,7,0.17,8.3,753,211,0.021,0.114,1667,818,FALSE
"17703",2016-08-15 13:51:00,7,0.17,8.3,754,211,0.021,0.114,1621,810,FALSE
"17704",2016-08-15 13:52:00,7,0.17,8.3,753,211,0.021,0.114,1638,810,FALSE
"17705",2016-08-15 13:53:00,7,0.17,8.3,754,211,0.021,0.114,1679,811,FALSE
"17706",2016-08-15 13:54:00,7,0.17,8.3,753,211,0.021,0.114,1730,810,FALSE
"17707",2016-08-15 13:55:00,7,0.17,8.3,754,211,0.022,0.114,1686,809,FALSE
"17708",2016-08-15 13:56:00,7,0.17,8.3,753,211,0.021,0.114,1688,809,FALSE
"17709",2016-08-15 13:57:00,7,0.17,8.31,754,211,0.021,0.114,1686,806,FALSE
"17710",2016-08-15 13:58:00,7,0.17,8.3,754,211,0.021,0.116,1686,806,FALSE
"17711",2016-08-15 13:59:00,7,0.17,8.3,754,211,0.021,0.114,1688,804,FALSE
"17712",2016-08-15 14:00:00,7,0.17,8.3,753,211,0.021,0.116,1695,800,FALSE
"17713",2016-08-15 14:01:00,7,0.17,8.3,754,211,0.021,0.114,1673,800,FALSE
"17714",2016-08-15 14:02:00,7,0.17,8.3,754,211,0.021,0.116,1718,804,FALSE
"17715",2016-08-15 14:03:00,7,0.17,8.31,753,211,0.021,0.114,1688,803,FALSE
"17716",2016-08-15 14:04:00,6.9,0.17,8.31,754,211,0.021,0.114,1667,804,FALSE
"17717",2016-08-15 14:05:00,6.9,0.17,8.31,752,211,0.021,0.114,1692,800,FALSE
"17718",2016-08-15 14:06:00,7,0.17,8.31,753,211,0.021,0.116,1702,804,FALSE
"17719",2016-08-15 14:07:00,7,0.17,8.31,753,211,0.021,0.117,1651,804,FALSE
"17720",2016-08-15 14:08:00,7,0.17,8.31,753,211,0.021,0.114,1709,810,FALSE
"17721",2016-08-15 14:09:00,7,0.17,8.31,753,211,0.021,0.117,1711,805,FALSE
"17722",2016-08-15 14:10:00,6.9,0.17,8.31,753,211,0.021,0.116,1692,799,FALSE
"17723",2016-08-15 14:11:00,7,0.17,8.31,753,211,0.021,0.114,1790,800,FALSE
"17724",2016-08-15 14:12:00,7,0.17,8.31,753,211,0.021,0.116,1754,804,FALSE
"17725",2016-08-15 14:13:00,7,0.16,8.31,754,211,0.021,0.116,1765,810,FALSE
"17726",2016-08-15 14:14:00,7,0.16,8.31,753,211,0.021,0.116,1668,803,FALSE
"17727",2016-08-15 14:15:00,7,0.16,8.31,754,211,0.021,0.114,1734,814,FALSE
"17728",2016-08-15 14:16:00,7,0.16,8.31,754,211,0.021,0.114,1701,812,FALSE
"17729",2016-08-15 14:17:00,7,0.16,8.32,753,211,0.021,0.114,1706,810,FALSE
"17730",2016-08-15 14:18:00,7,0.16,8.31,753,211,0.021,0.114,1697,800,FALSE
"17731",2016-08-15 14:19:00,7,0.16,8.31,753,211,0.021,0.114,1688,804,FALSE
"17732",2016-08-15 14:20:00,7,0.16,8.31,753,211,0.021,0.114,1715,804,FALSE
"17733",2016-08-15 14:21:00,7,0.16,8.32,752,211,0.021,0.116,1715,810,FALSE
"17734",2016-08-15 14:22:00,7,0.16,8.32,753,211,0.022,0.114,1677,805,FALSE
"17735",2016-08-15 14:23:00,7,0.16,8.32,753,211,0.021,0.114,1674,805,FALSE
"17736",2016-08-15 14:24:00,6.9,0.17,8.32,754,207,0.022,0.114,1679,806,FALSE
"17737",2016-08-15 14:25:00,6.9,0.16,8.32,753,211,0.021,0.114,1729,812,FALSE
"17738",2016-08-15 14:26:00,7,0.16,8.32,753,207,0.021,0.114,1703,810,FALSE
"17739",2016-08-15 14:27:00,7,0.17,8.32,753,207,0.021,0.114,1673,805,FALSE
"17740",2016-08-15 14:28:00,7,0.17,8.32,754,207,0.021,0.114,1763,810,FALSE
"17741",2016-08-15 14:29:00,7,0.17,8.31,753,207,0.021,0.114,1702,809,FALSE
"17742",2016-08-15 14:30:00,7,0.17,8.32,754,207,0.021,0.114,1712,805,FALSE
"17743",2016-08-15 14:31:00,7,0.17,8.32,753,207,0.022,0.114,1700,809,FALSE
"17744",2016-08-15 14:32:00,7,0.17,8.32,753,207,0.021,0.114,1694,812,FALSE
"17745",2016-08-15 14:33:00,7,0.17,8.32,754,207,0.021,0.114,1638,810,FALSE
"17746",2016-08-15 14:34:00,6.9,0.17,8.31,753,207,0.021,0.114,1723,805,FALSE
"17747",2016-08-15 14:35:00,6.9,0.17,8.31,753,207,0.021,0.114,1782,797,FALSE
"17748",2016-08-15 14:36:00,7,0.17,8.31,753,207,0.021,0.114,1692,800,FALSE
"17749",2016-08-15 14:37:00,7,0.17,8.31,753,207,0.021,0.114,1760,805,FALSE
"17750",2016-08-15 14:38:00,7,0.17,8.31,754,207,0.025,0.114,1718,795,FALSE
"17751",2016-08-15 14:39:00,7,0.17,8.31,752,207,0.021,0.114,1746,803,FALSE
"17752",2016-08-15 14:40:00,7,0.16,8.32,753,207,0.021,0.114,1686,805,FALSE
"17753",2016-08-15 14:41:00,7,0.17,8.31,753,207,0.021,0.114,1714,804,FALSE
"17754",2016-08-15 14:42:00,7,0.17,8.31,754,207,0.021,0.114,1723,800,FALSE
"17755",2016-08-15 14:43:00,7,0.17,8.31,751,207,0.021,0.114,1718,803,FALSE
"17756",2016-08-15 14:44:00,7,0.17,8.32,754,211,0.021,0.114,1740,804,FALSE
"17757",2016-08-15 14:45:00,7,0.17,8.31,752,207,0.023,0.114,1626,806,FALSE
"17758",2016-08-15 14:46:00,7,0.16,8.32,752,211,0.021,0.114,1627,809,FALSE
"17759",2016-08-15 14:47:00,7,0.16,8.32,754,207,0.021,0.113,1663,812,FALSE
"17760",2016-08-15 14:48:00,7,0.16,8.32,753,211,0.021,0.113,1586,809,FALSE
"17761",2016-08-15 14:49:00,7,0.16,8.32,752,211,0.021,0.114,1642,803,FALSE
"17762",2016-08-15 14:50:00,7,0.16,8.32,753,211,0.028,0.114,1649,812,FALSE
"17763",2016-08-15 14:51:00,7,0.17,8.32,753,211,0.021,0.113,1630,805,FALSE
"17764",2016-08-15 14:52:00,7,0.17,8.32,753,211,0.021,0.114,1673,810,FALSE
"17765",2016-08-15 14:53:00,7,0.17,8.32,752,211,0.021,0.111,1638,804,FALSE
"17766",2016-08-15 14:54:00,7,0.17,8.32,751,211,0.022,0.111,1619,800,FALSE
"17767",2016-08-15 14:55:00,7,0.16,8.33,752,207,0.021,0.113,1613,798,FALSE
"17768",2016-08-15 14:56:00,7,0.16,8.33,751,211,0.022,0.111,1660,798,FALSE
"17769",2016-08-15 14:57:00,7,0.16,8.34,752,207,0.022,0.111,1650,799,FALSE
"17770",2016-08-15 14:58:00,7,0.17,8.34,752,211,0.022,0.111,1651,803,FALSE
"17771",2016-08-15 14:59:00,7,0.16,8.34,752,207,0.022,0.111,1688,804,FALSE
"17772",2016-08-15 15:00:00,7,0.16,8.34,752,207,0.022,0.111,1644,803,FALSE
"17773",2016-08-15 15:01:00,7,0.17,8.35,752,207,0.021,0.111,1663,806,FALSE
"17774",2016-08-15 15:02:00,7,0.16,8.35,751,207,0.021,0.111,1688,798,FALSE
"17775",2016-08-15 15:03:00,7,0.16,8.36,751,207,0.021,0.111,1659,804,FALSE
"17776",2016-08-15 15:04:00,7,0.16,8.36,751,207,0.021,0.111,1644,800,FALSE
"17777",2016-08-15 15:05:00,7,0.16,8.36,751,207,0.021,0.111,1627,806,FALSE
"17778",2016-08-15 15:06:00,7,0.16,8.36,751,207,0.021,0.111,1627,806,FALSE
"17779",2016-08-15 15:07:00,7,0.17,8.36,752,211,0.021,0.111,1665,806,FALSE
"17780",2016-08-15 15:08:00,7,0.17,8.37,752,207,0.021,0.111,1659,810,FALSE
"17781",2016-08-15 15:09:00,7,0.17,8.37,752,207,0.021,0.111,1633,804,FALSE
"17782",2016-08-15 15:10:00,7,0.17,8.37,752,211,0.021,0.111,1613,806,FALSE
"17783",2016-08-15 15:11:00,7,0.17,8.37,752,211,0.022,0.111,1627,805,FALSE
"17784",2016-08-15 15:12:00,7,0.17,8.37,751,211,0.021,0.111,1581,806,FALSE
"17785",2016-08-15 15:13:00,7,0.17,8.37,751,211,0.022,0.111,1586,806,FALSE
"17786",2016-08-15 15:14:00,7,0.17,8.37,751,211,0.023,0.11,1614,805,FALSE
"17787",2016-08-15 15:15:00,7,0.17,8.37,751,211,0.023,0.111,1609,806,FALSE
"17788",2016-08-15 15:16:00,7,0.17,8.37,752,211,0.021,0.111,1627,804,FALSE
"17789",2016-08-15 15:17:00,7,0.17,8.37,751,211,0.021,0.111,1637,805,FALSE
"17790",2016-08-15 15:18:00,7,0.17,8.37,752,211,0.022,0.111,1648,806,FALSE
"17791",2016-08-15 15:19:00,7,0.17,8.37,751,211,0.022,0.111,1626,805,FALSE
"17792",2016-08-15 15:20:00,7,0.17,8.37,752,211,0.021,0.111,1638,805,FALSE
"17793",2016-08-15 15:21:00,7,0.17,8.37,751,211,0.021,0.111,1604,800,FALSE
"17794",2016-08-15 15:22:00,7,0.17,8.37,751,211,0.021,0.111,1662,800,FALSE
"17795",2016-08-15 15:23:00,7,0.17,8.37,751,211,0.021,0.113,1633,799,FALSE
"17796",2016-08-15 15:24:00,7,0.17,8.37,751,211,0.022,0.111,1578,809,FALSE
"17797",2016-08-15 15:25:00,7,0.17,8.37,752,211,0.022,0.111,1613,805,FALSE
"17798",2016-08-15 15:26:00,7,0.17,8.37,752,211,0.024,0.111,1778,803,FALSE
"17799",2016-08-15 15:27:00,7,0.17,8.37,751,211,0.022,0.111,1721,814,FALSE
"17800",2016-08-15 15:28:00,7,0.17,8.37,751,211,0.022,0.111,1723,805,FALSE
"17801",2016-08-15 15:29:00,7,0.17,8.38,751,211,0.021,0.111,1535,803,FALSE
"17802",2016-08-15 15:30:00,7,0.17,8.37,751,211,0.022,0.111,1626,803,FALSE
"17803",2016-08-15 15:31:00,7,0.16,8.37,751,211,0.022,0.111,1627,806,FALSE
"17804",2016-08-15 15:32:00,7,0.16,8.37,751,211,0.026,0.111,1611,810,FALSE
"17805",2016-08-15 15:33:00,7,0.16,8.37,752,211,0.024,0.111,1598,809,FALSE
"17806",2016-08-15 15:34:00,7,0.16,8.37,751,211,0.021,0.111,1628,806,FALSE
"17807",2016-08-15 15:35:00,7,0.16,8.37,751,211,0.021,0.111,1591,809,FALSE
"17808",2016-08-15 15:36:00,7,0.17,8.37,752,211,0.025,0.111,1644,806,FALSE
"17809",2016-08-15 15:37:00,7,0.17,8.37,752,211,0.021,0.111,1561,800,FALSE
"17810",2016-08-15 15:38:00,7,0.17,8.37,752,211,0.021,0.111,1703,804,FALSE
"17811",2016-08-15 15:39:00,7,0.17,8.37,752,211,0.022,0.111,1557,806,FALSE
"17812",2016-08-15 15:40:00,7,0.17,8.37,751,211,0.024,0.111,1615,804,FALSE
"17813",2016-08-15 15:41:00,7,0.17,8.37,751,211,0.021,0.111,1569,803,FALSE
"17814",2016-08-15 15:42:00,7,0.17,8.37,751,211,0.022,0.111,1667,803,FALSE
"17815",2016-08-15 15:43:00,7,0.17,8.37,752,211,0.022,0.111,1541,795,FALSE
"17816",2016-08-15 15:44:00,7,0.17,8.36,752,211,0.022,0.111,1608,804,FALSE
"17817",2016-08-15 15:45:00,7,0.17,8.36,752,211,0.023,0.11,1603,804,FALSE
"17818",2016-08-15 15:46:00,7,0.17,8.36,751,211,0.022,0.111,1613,809,FALSE
"17819",2016-08-15 15:47:00,7,0.17,8.37,751,211,0.021,0.111,1702,810,FALSE
"17820",2016-08-15 15:48:00,7,0.17,8.36,751,211,0.022,0.11,1556,810,FALSE
"17821",2016-08-15 15:49:00,7,0.17,8.37,751,211,0.022,0.111,1598,805,FALSE
"17822",2016-08-15 15:50:00,7,0.17,8.36,752,211,0.025,0.111,1578,803,FALSE
"17823",2016-08-15 15:51:00,7,0.17,8.36,751,211,0.021,0.111,1599,804,FALSE
"17824",2016-08-15 15:52:00,7,0.17,8.36,751,211,0.021,0.111,1584,806,FALSE
"17825",2016-08-15 15:53:00,7,0.17,8.36,752,211,0.021,0.111,1604,800,FALSE
"17826",2016-08-15 15:54:00,7,0.17,8.36,752,211,0.021,0.111,1572,812,FALSE
"17827",2016-08-15 15:55:00,7,0.17,8.36,751,211,0.022,0.111,1582,805,FALSE
"17828",2016-08-15 15:56:00,7,0.17,8.36,751,211,0.027,0.111,1590,809,FALSE
"17829",2016-08-15 15:57:00,7,0.17,8.35,751,211,0.023,0.111,1633,800,FALSE
"17830",2016-08-15 15:58:00,7,0.17,8.35,752,211,0.021,0.111,1579,797,FALSE
"17831",2016-08-15 15:59:00,7,0.17,8.35,752,211,0.021,0.111,1643,804,FALSE
"17832",2016-08-15 16:00:00,7,0.17,8.36,751,211,0.021,0.11,1633,805,FALSE
"17833",2016-08-15 16:01:00,7,0.17,8.35,752,211,0.021,0.111,1587,806,FALSE
"17834",2016-08-15 16:02:00,7,0.17,8.34,751,211,0.021,0.111,1584,805,FALSE
"17835",2016-08-15 16:03:00,7,0.17,8.34,752,211,0.022,0.111,1672,804,FALSE
"17836",2016-08-15 16:04:00,7,0.17,8.34,752,211,0.022,0.111,1599,799,FALSE
"17837",2016-08-15 16:05:00,7,0.17,8.34,752,211,0.021,0.111,1634,803,FALSE
"17838",2016-08-15 16:06:00,7,0.17,8.33,752,211,0.021,0.111,1582,809,FALSE
"17839",2016-08-15 16:07:00,7,0.17,8.33,752,211,0.024,0.113,1604,804,FALSE
"17840",2016-08-15 16:08:00,7,0.16,8.34,753,211,0.022,0.113,1587,803,FALSE
"17841",2016-08-15 16:09:00,7,0.16,8.33,753,211,0.022,0.111,1582,804,FALSE
"17842",2016-08-15 16:10:00,7,0.16,8.32,753,211,0.021,0.111,1605,805,FALSE
"17843",2016-08-15 16:11:00,7,0.16,8.32,752,211,0.021,0.111,1608,803,FALSE
"17844",2016-08-15 16:12:00,7,0.16,8.32,753,211,0.021,0.113,1712,799,FALSE
"17845",2016-08-15 16:13:00,7,0.17,8.31,752,211,0.021,0.114,1659,800,FALSE
"17846",2016-08-15 16:14:00,7,0.17,8.31,752,211,0.021,0.111,1657,800,FALSE
"17847",2016-08-15 16:15:00,7,0.17,8.31,753,211,0.022,0.113,1633,810,FALSE
"17848",2016-08-15 16:16:00,7,0.17,8.31,752,211,0.021,0.113,1622,803,FALSE
"17849",2016-08-15 16:17:00,7,0.17,8.31,753,211,0.021,0.111,1657,806,FALSE
"17850",2016-08-15 16:18:00,7,0.17,8.31,753,211,0.021,0.113,1631,803,FALSE
"17851",2016-08-15 16:19:00,7,0.17,8.3,753,211,0.021,0.114,1657,803,FALSE
"17852",2016-08-15 16:20:00,7,0.17,8.31,753,211,0.021,0.113,1659,804,FALSE
"17853",2016-08-15 16:21:00,7,0.17,8.3,754,211,0.021,0.113,1685,804,FALSE
"17854",2016-08-15 16:22:00,7,0.17,8.3,754,211,0.021,0.114,1642,797,FALSE
"17855",2016-08-15 16:23:00,7,0.17,8.31,753,211,0.022,0.113,1666,800,FALSE
"17856",2016-08-15 16:24:00,7,0.17,8.3,753,211,0.022,0.114,1709,798,FALSE
"17857",2016-08-15 16:25:00,7,0.17,8.3,753,211,0.022,0.113,1653,806,FALSE
